pipeline,question,gold_answers,prediction,em,f1,retrieval_hit,retrieval_latency_sec,generation_latency_sec,total_latency_sec,retrieved_chunk_ids,retrieved_scores,dataset
dense,How would one write T(n) = 7n2 + 15n + 40 in big O notation? ,['T(n) = O(n2)'],t ( n ) = o ( n2 ).,0.0,0.0,0,0.008863299999575247,0.7330017000003863,0.7418649999999616,"[290, 279, 289]","[0.6318554282188416, 0.44007790088653564, 0.42116624116897583]",squad
sparse,How would one write T(n) = 7n2 + 15n + 40 in big O notation? ,['T(n) = O(n2)'],t ( n ) = o ( n2 ).,0.0,0.0,0,0.002197800000431016,0.674477300000035,0.676675100000466,"[290, 288, 289]","[1.0, 0.2358029730809548, 0.21089842149413723]",squad
hybrid,How would one write T(n) = 7n2 + 15n + 40 in big O notation? ,['T(n) = O(n2)'],t ( n ) = o ( n2 ).,0.0,0.0,0,0.011107299999821407,0.7250435999999354,0.7361508999997568,"[290, 279, 289]","[0.03278688524590164, 0.031754032258064516, 0.031746031746031744]",squad
dense,Who ruled Cyprus in 1191?,"['Isaac Komnenos', 'Isaac']",guy de lusignan,0.0,0.0,0,0.007981400000062422,0.43022320000000036,0.4382046000000628,"[157, 153, 159]","[0.6479045748710632, 0.6396376490592957, 0.45675206184387207]",squad
sparse,Who ruled Cyprus in 1191?,"['Isaac Komnenos', 'Isaac']",richard the lion - hearted,0.0,0.0,1,0.0018020000002252345,0.5823083000000224,0.5841103000002477,"[154, 156, 153]","[1.0, 0.878808926526893, 0.47453634115704396]",squad
hybrid,Who ruled Cyprus in 1191?,"['Isaac Komnenos', 'Isaac']",richard the lion - hearted,0.0,0.0,1,0.009383299999626615,0.6267861999999695,0.6361694999995962,"[157, 153, 154]","[0.032018442622950824, 0.03200204813108039, 0.031544957774465976]",squad
dense,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?,"['New England Patriots', 'the New England Patriots']",england patriots,0.0,0.8,1,0.011556800000107614,0.697494099999858,0.7090508999999656,"[1, 0, 2]","[0.5792917013168335, 0.5492383241653442, 0.5383092164993286]",squad
sparse,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?,"['New England Patriots', 'the New England Patriots']",england patriots,0.0,0.8,1,0.0033019000002241228,1.0637089000001652,1.0670108000003893,"[1, 26, 60]","[1.0, 0.888200046453223, 0.8793792046967337]",squad
hybrid,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?,"['New England Patriots', 'the New England Patriots']",england patriots,0.0,0.8,1,0.01186039999993227,0.9973422999996728,1.009202699999605,"[1, 26, 0]","[0.03278688524590164, 0.03128054740957967, 0.030834914611005692]",squad
dense,What was the number of solo tackles that Von Miller had in Super Bowl 50?,"['5', 'five']",five,1.0,1.0,1,0.008997100000215141,0.5238877000001594,0.5328848000003745,"[59, 2, 18]","[0.6456503868103027, 0.5962009429931641, 0.5877692699432373]",squad
sparse,What was the number of solo tackles that Von Miller had in Super Bowl 50?,"['5', 'five']",five,1.0,1.0,1,0.003078700000060053,0.6525489999999081,0.6556276999999682,"[2, 8, 23]","[1.0, 0.6233591177429946, 0.6171715724489805]",squad
hybrid,What was the number of solo tackles that Von Miller had in Super Bowl 50?,"['5', 'five']",five,1.0,1.0,1,0.013532200000099692,0.8717696999997315,0.8853018999998312,"[2, 18, 58]","[0.03252247488101534, 0.03149801587301587, 0.031009615384615385]",squad
dense,Which legendary dancer was Oscar-nominated for The Towering Inferno?,"['Fred Astaire', 'Fred Astair', 'Fred Austerlitz', 'Frederick Austerlitz Astaire', 'Frederick Austerlitz', 'Fred astairey', 'Fred Astare', 'Phyllis Potter']",dolores del rio,0.0,0.0,1,0.02884409999978743,1.4358704000001126,1.4647144999999,"[2795, 18352, 1707]","[0.4867989122867584, 0.46092140674591064, 0.46089962124824524]",trivia_qa
sparse,Which legendary dancer was Oscar-nominated for The Towering Inferno?,"['Fred Astaire', 'Fred Astair', 'Fred Austerlitz', 'Frederick Austerlitz Astaire', 'Frederick Austerlitz', 'Fred astairey', 'Fred Astare', 'Phyllis Potter']",susan,0.0,0.0,1,0.0950383000003967,1.4122250999998869,1.5072634000002836,"[2795, 2803, 2810]","[1.0, 0.8472175385207082, 0.8193379125125171]",trivia_qa
hybrid,Which legendary dancer was Oscar-nominated for The Towering Inferno?,"['Fred Astaire', 'Fred Astair', 'Fred Austerlitz', 'Frederick Austerlitz Astaire', 'Frederick Austerlitz', 'Fred astairey', 'Fred Astare', 'Phyllis Potter']","wayne mcgregor cbe, an award - winning choreographer",0.0,0.0,1,0.0984957000000577,1.458822600000076,1.5573183000001336,"[2795, 18352, 2803]","[0.03278688524590164, 0.016129032258064516, 0.016129032258064516]",trivia_qa
dense,Art Garfunkel trained for which profession although he didn't qualify?,"['Architect', 'Master Builder (occupation)', 'Master builder (occupation)', 'Registered Architect', 'Architects', 'Architecht', 'HOK Canada, Inc.', 'Stanford Downey Architects Inc.', 'Graziani + Corazza', 'Architechts', 'Clifford & Lawrie']",actor,0.0,0.0,1,0.022463000000243483,1.3270621000001483,1.3495251000003918,"[892, 914, 896]","[0.5280002951622009, 0.49922579526901245, 0.4876302480697632]",trivia_qa
sparse,Art Garfunkel trained for which profession although he didn't qualify?,"['Architect', 'Master Builder (occupation)', 'Master builder (occupation)', 'Registered Architect', 'Architects', 'Architecht', 'HOK Canada, Inc.', 'Stanford Downey Architects Inc.', 'Graziani + Corazza', 'Architechts', 'Clifford & Lawrie']",tenor,0.0,0.0,1,0.07596550000016578,1.317006400000082,1.3929719000002478,"[914, 902, 915]","[1.0, 0.7761038479338895, 0.7222178474114754]",trivia_qa
hybrid,Art Garfunkel trained for which profession although he didn't qualify?,"['Architect', 'Master Builder (occupation)', 'Master builder (occupation)', 'Registered Architect', 'Architects', 'Architecht', 'HOK Canada, Inc.', 'Stanford Downey Architects Inc.', 'Graziani + Corazza', 'Architechts', 'Clifford & Lawrie']",actor,0.0,0.0,1,0.12156770000001416,1.2968817999999374,1.4184494999999515,"[914, 892, 902]","[0.03252247488101534, 0.01639344262295082, 0.016129032258064516]",trivia_qa
dense,Which Eastenders actor has played the policeman Nick Rowan on TV?,['Nick Berry'],"nicholas "" nick "" berry",0.0,0.8,1,0.012743799999952898,1.415083500000037,1.42782729999999,"[8726, 10911, 10868]","[0.61549973487854, 0.5542875528335571, 0.5382091403007507]",trivia_qa
sparse,Which Eastenders actor has played the policeman Nick Rowan on TV?,['Nick Berry'],berry,0.0,0.6666666666666666,1,0.08619279999993523,1.4044546000000082,1.4906473999999434,"[8726, 8728, 14301]","[1.0, 0.8080871810162784, 0.7682750928258956]",trivia_qa
hybrid,Which Eastenders actor has played the policeman Nick Rowan on TV?,['Nick Berry'],berry,0.0,0.6666666666666666,1,0.09045330000026297,1.4204967999999099,1.5109501000001728,"[8726, 10911, 8728]","[0.03278688524590164, 0.016129032258064516, 0.016129032258064516]",trivia_qa
dense,What id the name given to the study of birds?,"['Ornithology', 'Ornothology', 'Study of Birds', 'Science of birds', 'Ornithologist', 'Ornithologically', 'Ornithological', 'History of ornithology', 'Birdlore', 'Ornithologic', 'Orthinology', 'Bird watching towers', 'Ornathology']",caliology,0.0,0.0,0,0.011273399999936373,1.054933599999913,1.0662069999998494,"[15066, 6187, 15063]","[0.5841187834739685, 0.579214870929718, 0.5302883982658386]",trivia_qa
sparse,What id the name given to the study of birds?,"['Ornithology', 'Ornothology', 'Study of Birds', 'Science of birds', 'Ornithologist', 'Ornithologically', 'Ornithological', 'History of ornithology', 'Birdlore', 'Ornithologic', 'Orthinology', 'Bird watching towers', 'Ornathology']",australian brushturkey,0.0,0.0,0,0.06485050000037518,1.2608104000000822,1.3256609000004573,"[9319, 15092, 15130]","[1.0, 0.9547470839321426, 0.9540171909311763]",trivia_qa
hybrid,What id the name given to the study of birds?,"['Ornithology', 'Ornothology', 'Study of Birds', 'Science of birds', 'Ornithologist', 'Ornithologically', 'Ornithological', 'History of ornithology', 'Birdlore', 'Ornithologic', 'Orthinology', 'Bird watching towers', 'Ornathology']",caliology,0.0,0.0,0,0.07652740000003178,0.9956834999998136,1.0722108999998454,"[15130, 6187, 15075]","[0.03125763125763126, 0.030621785881252923, 0.03055037313432836]",trivia_qa
dense,What is the most common pub name in the UK?,"['The Red Lion', 'Red lion', 'Red Lion', 'Red Lion (disambiguation)']",red lion,1.0,1.0,1,0.013005300000259012,1.3296829000000798,1.3426882000003388,"[8599, 8600, 8565]","[0.7220204472541809, 0.6635493040084839, 0.6183463931083679]",trivia_qa
sparse,What is the most common pub name in the UK?,"['The Red Lion', 'Red lion', 'Red Lion', 'Red Lion (disambiguation)']",red lion,1.0,1.0,1,0.08615140000028987,1.3217991999999867,1.4079506000002766,"[8599, 8542, 8544]","[1.0, 0.9696243819387009, 0.9628397925056827]",trivia_qa
hybrid,What is the most common pub name in the UK?,"['The Red Lion', 'Red lion', 'Red Lion', 'Red Lion (disambiguation)']",red lion,1.0,1.0,1,0.08795899999995527,1.2864797000002,1.3744387000001552,"[8599, 8565, 8534]","[0.03278688524590164, 0.03125763125763126, 0.031009615384615385]",trivia_qa
dense,Who provided the voice for Bob The Builder on his number one hit Can We Fix It?,"['Neil Morrissey', 'Neil morisey', 'Neil Morrisy', 'Neil A. Morrissey', 'Neil morissey', 'Neil A Morrissey', 'Neil Anthony Morrissey', 'Neil Morrisey']",neil morrissey,1.0,1.0,1,0.011219200000141427,1.3545671000001676,1.365786300000309,"[8436, 8437, 8446]","[0.7069168090820312, 0.6774986982345581, 0.6519904136657715]",trivia_qa
sparse,Who provided the voice for Bob The Builder on his number one hit Can We Fix It?,"['Neil Morrissey', 'Neil morisey', 'Neil Morrisy', 'Neil A. Morrissey', 'Neil morissey', 'Neil A Morrissey', 'Neil Anthony Morrissey', 'Neil Morrisey']",neil morrissey,1.0,1.0,1,0.1124985999999808,1.356138699999974,1.4686372999999548,"[8436, 8438, 8437]","[1.0, 0.946733240176187, 0.8987893493583045]",trivia_qa
hybrid,Who provided the voice for Bob The Builder on his number one hit Can We Fix It?,"['Neil Morrissey', 'Neil morisey', 'Neil Morrisy', 'Neil A. Morrissey', 'Neil morissey', 'Neil A Morrissey', 'Neil Anthony Morrissey', 'Neil Morrisey']",neil morrissey,1.0,1.0,1,0.13076410000030592,1.2877588000001197,1.4185229000004256,"[8436, 8437, 8446]","[0.03278688524590164, 0.03200204813108039, 0.03125763125763126]",trivia_qa
dense,Which hormone helps control ovulation?,"['Luteinizing hormone', 'Receptors, lh', 'LH surge', 'Leutenizing hormone', 'Ovulation prediction kit', 'Luteinizing', 'Pee stick', 'Interstitial-cell stimulating hormone', 'Lh kit', 'ATCvet code QG03GA07', 'Lutropin alfa', 'Lutropin', 'Lutenizing Hormone', 'Lh test', 'Luteinising hormone', 'Luveris', 'Leutinizing hormone', 'Interstitial cell stimulating hormone', 'Lutenising Hormone', 'Lutenizing hormone', 'Ovulation predictor kit', 'ATC code G03GA07', 'Luteinizing Hormone', 'Luteinising Hormone', 'Interstitial Cell Stimulating Hormone']",luteinizing,1.0,1.0,1,0.009367999999994936,1.1669486000000688,1.1763166000000638,"[6614, 6613, 6612]","[0.5680710077285767, 0.5438254475593567, 0.4896206259727478]",trivia_qa
sparse,Which hormone helps control ovulation?,"['Luteinizing hormone', 'Receptors, lh', 'LH surge', 'Leutenizing hormone', 'Ovulation prediction kit', 'Luteinizing', 'Pee stick', 'Interstitial-cell stimulating hormone', 'Lh kit', 'ATCvet code QG03GA07', 'Lutropin alfa', 'Lutropin', 'Lutenizing Hormone', 'Lh test', 'Luteinising hormone', 'Luveris', 'Leutinizing hormone', 'Interstitial cell stimulating hormone', 'Lutenising Hormone', 'Lutenizing hormone', 'Ovulation predictor kit', 'ATC code G03GA07', 'Luteinizing Hormone', 'Luteinising Hormone', 'Interstitial Cell Stimulating Hormone']",luteinizing,1.0,1.0,1,0.031934000000092055,1.1531206999998176,1.1850546999999096,"[6628, 6627, 6613]","[1.0, 0.9492892578838257, 0.9359066577412471]",trivia_qa
hybrid,Which hormone helps control ovulation?,"['Luteinizing hormone', 'Receptors, lh', 'LH surge', 'Leutenizing hormone', 'Ovulation prediction kit', 'Luteinizing', 'Pee stick', 'Interstitial-cell stimulating hormone', 'Lh kit', 'ATCvet code QG03GA07', 'Lutropin alfa', 'Lutropin', 'Lutenizing Hormone', 'Lh test', 'Luteinising hormone', 'Luveris', 'Leutinizing hormone', 'Interstitial cell stimulating hormone', 'Lutenising Hormone', 'Lutenizing hormone', 'Ovulation predictor kit', 'ATC code G03GA07', 'Luteinizing Hormone', 'Luteinising Hormone', 'Interstitial Cell Stimulating Hormone']",luteinizing,1.0,1.0,1,0.07134880000012345,1.2294418000001315,1.300790600000255,"[6628, 6613, 6631]","[0.032018442622950824, 0.03200204813108039, 0.030776515151515152]",trivia_qa
dense,Marilyn Monroe starred in the Seven Year Itch. Who directed it?,"['Billy Wilder', 'Bill Wilder', ""Billy Wilder's""]",tom ewell,0.0,0.0,1,0.022521700000197598,1.3996455999999853,1.4221673000001829,"[10783, 10781, 10782]","[0.698974609375, 0.665462076663971, 0.6504812836647034]",trivia_qa
sparse,Marilyn Monroe starred in the Seven Year Itch. Who directed it?,"['Billy Wilder', 'Bill Wilder', ""Billy Wilder's""]",tom ewell,0.0,0.0,1,0.08362540000007357,1.3004565000001094,1.384081900000183,"[10783, 10782, 10781]","[1.0, 0.88817907595147, 0.8631440521141419]",trivia_qa
hybrid,Marilyn Monroe starred in the Seven Year Itch. Who directed it?,"['Billy Wilder', 'Bill Wilder', ""Billy Wilder's""]",tom ewell,0.0,0.0,1,0.08364680000022418,1.29603010000028,1.3796769000005042,"[10783, 10781, 10782]","[0.03278688524590164, 0.03200204813108039, 0.03200204813108039]",trivia_qa
dense,What is the second biggest city in the UK?,"['Birmingham', 'County Borough of Birmingham', 'Birmingham overspill', 'Metropolitan Borough of Birmingham', ""B'Ham"", 'Great Barr Primary School', 'City of Birmingham', 'City of a thousand and one trades', 'Birmingham, UK', 'Birminghamian', 'Birmingham (borough)', 'City of a thousand trades', 'Nelson Mandela Primary School', 'Crime and policing in Birmingham', 'Birmingham, United Kingdom', 'The weather in Birmingham', 'Bournville Junior School', 'Birmingham Corporation', 'Birmingham Heritage Festival', 'Bimringham', ""B'ham"", 'Birmingham artistic figures', 'City of birmingham', 'Beormingham', 'Birmingham, West Midlands', 'England Birmingham', 'Birmingham, England', 'UN/LOCODE:GBBHM']",dublin,0.0,0.0,1,0.01723549999996976,1.3790177999999287,1.3962532999998984,"[16178, 16179, 16183]","[0.6800929307937622, 0.6353027820587158, 0.6320788264274597]",trivia_qa
sparse,What is the second biggest city in the UK?,"['Birmingham', 'County Borough of Birmingham', 'Birmingham overspill', 'Metropolitan Borough of Birmingham', ""B'Ham"", 'Great Barr Primary School', 'City of Birmingham', 'City of a thousand and one trades', 'Birmingham, UK', 'Birminghamian', 'Birmingham (borough)', 'City of a thousand trades', 'Nelson Mandela Primary School', 'Crime and policing in Birmingham', 'Birmingham, United Kingdom', 'The weather in Birmingham', 'Bournville Junior School', 'Birmingham Corporation', 'Birmingham Heritage Festival', 'Bimringham', ""B'ham"", 'Birmingham artistic figures', 'City of birmingham', 'Beormingham', 'Birmingham, West Midlands', 'England Birmingham', 'Birmingham, England', 'UN/LOCODE:GBBHM']",birmingham,1.0,1.0,1,0.07339719999981753,1.151328100000228,1.2247253000000455,"[16178, 18395, 1971]","[1.0, 0.9728176416328883, 0.9707901704234623]",trivia_qa
hybrid,What is the second biggest city in the UK?,"['Birmingham', 'County Borough of Birmingham', 'Birmingham overspill', 'Metropolitan Borough of Birmingham', ""B'Ham"", 'Great Barr Primary School', 'City of Birmingham', 'City of a thousand and one trades', 'Birmingham, UK', 'Birminghamian', 'Birmingham (borough)', 'City of a thousand trades', 'Nelson Mandela Primary School', 'Crime and policing in Birmingham', 'Birmingham, United Kingdom', 'The weather in Birmingham', 'Bournville Junior School', 'Birmingham Corporation', 'Birmingham Heritage Festival', 'Bimringham', ""B'ham"", 'Birmingham artistic figures', 'City of birmingham', 'Beormingham', 'Birmingham, West Midlands', 'England Birmingham', 'Birmingham, England', 'UN/LOCODE:GBBHM']",dublin,0.0,0.0,1,0.08317029999989245,1.3413844000001518,1.4245547000000442,"[16178, 16179, 16185]","[0.03278688524590164, 0.03128054740957967, 0.030330882352941176]",trivia_qa
